approved,approval_rate,threshold,npv_total,npv_per_applicant,accuracy,precision,recall,f1
82582,0.9399913492840394,0.05008103085719568,43667472.28064378,497.0459202841508,0.9043698688011692,0.2998276852383688,0.24920432845321452,0.2721821499956548
83022,0.94499965852437,0.052193488091762934,40285040.14794303,458.5453155000686,0.9070988958288135,0.3065190137902215,0.23345003182686186,0.26504065040650404
83461,0.9499965852436998,0.05442705597989008,36176121.519459575,411.7754629209777,0.9094396930700983,0.31073316478970353,0.21514958625079567,0.25425481899388813
83900,0.9549935119630296,0.05695684560695623,32114600.65274441,365.5451163606029,0.9118490014501525,0.3165559529892693,0.19716740929344367,0.24298882133751717
84339,0.9599904386823593,0.05983783432816802,28824148.826110393,328.0914793419809,0.9142240542608219,0.3235632183908046,0.17918523233609165,0.23064317902498976
84779,0.9649987479226899,0.0631712461152217,24906314.350292742,283.4966461435193,0.9165420144558503,0.33158067696352284,0.16056651814131126,0.2163611021764769
85218,0.9699956746420197,0.0670342538185905,20590370.661744997,234.37032647056478,0.9186087671420579,0.3383141762452107,0.140515595162317,0.1985608275241736
85657,0.9749926013613495,0.07172342688185832,16599538.460403815,188.94459512832444,0.9204357308425728,0.3428308823529412,0.11871419478039465,0.1763593380614657
86096,0.9799895280806793,0.07731011873821815,13911748.484266484,158.35076927933258,0.9226965984219601,0.3603448275862069,0.09977721196690006,0.1562811565304088
86536,0.9849978373210099,0.08487281632581037,10604030.967245782,120.70060517729166,0.9246034917843726,0.37777777777777777,0.07845321451304901,0.12992489129002505
86975,0.9899947640403397,0.09562817610640696,5107237.031838155,58.13323277071227,0.9265446407161698,0.4140715109573241,0.05712921705919796,0.10040553768703679
87414,0.9949916907596694,0.11294868223803298,551189.0100803874,6.273920482623299,0.927914863491556,0.4666666666666667,0.03230426479949077,0.060425658580145855
87854,1.0,0.306424596258841,-6924498.2591501055,-78.81824685444153,0.9282460006622744,0.0,0.0,0.0
